ProteinId	SampleName	Intensity	techRep	bioRep	Replicate	Imputed	log2NInt	log2NIntNorm	nRLE	z_norm	RunId	Condition
Q9NR45	LFQ.intensity.2_hu_P1	41545000	1	1	1	0	25.308171521249	25.308171521249	0.794013013827847	1.27628559882479	Parental_SKBR3.1	Parental_SKBR3
Q9NR45	LFQ.intensity.4_hu_P2	30908000	1	2	2	0	24.8814769672775	24.8814769672775	0.367318459856374	0.590422640854645	Parental_SKBR3.2	Parental_SKBR3
Q9NR45	LFQ.intensity.6_hu_P3	30580000	1	3	3	0	24.8660850709103	24.8660850709103	0.35192656348914	0.565681918309808	Parental_SKBR3.3	Parental_SKBR3
Q9NR46	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	20.397321009812	-1.8027362025149	-1.09883463789074	Parental_SKBR3.1	Parental_SKBR3
Q9NR46	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	21.2851180354245	-0.914939176902397	-0.557689393346105	Parental_SKBR3.2	Parental_SKBR3
Q9NR46	LFQ.intensity.6_hu_P3	0	1	3	3	1	0	20.5599141710731	-1.64014304125382	-0.999728070202918	Parental_SKBR3.3	Parental_SKBR3
Q9NR50	LFQ.intensity.2_hu_P1	5282000	1	1	1	0	22.3326528708292	22.3326528708292	0.377963962689528	0.297340079773817	Parental_SKBR3.1	Parental_SKBR3
Q9NR50	LFQ.intensity.4_hu_P2	10248000	1	2	2	0	23.2888390450037	23.2888390450037	1.33415013686408	1.0495611944128	Parental_SKBR3.2	Parental_SKBR3
Q9NR50	LFQ.intensity.6_hu_P3	11621000	1	3	3	0	23.4702308838117	23.4702308838117	1.51554197567202	1.19226015289994	Parental_SKBR3.3	Parental_SKBR3
Q9NR56	LFQ.intensity.2_hu_P1	10927000	1	1	1	0	23.3813940286976	23.3813940286976	-0.105868440041732	-0.0680125613290391	Parental_SKBR3.1	Parental_SKBR3
Q9NR56	LFQ.intensity.4_hu_P2	13452000	1	2	2	0	23.6813173481887	23.6813173481887	0.19405487944934	0.124665758601382	Parental_SKBR3.2	Parental_SKBR3
Q9NR56	LFQ.intensity.6_hu_P3	13235000	1	3	3	0	23.6578548590449	23.6578548590449	0.170592390305515	0.10959286264488	Parental_SKBR3.3	Parental_SKBR3
Q9NRF9	LFQ.intensity.2_hu_P1	6542400	1	1	1	0	22.6413885373011	22.6413885373011	-0.614987160868591	-1.09835343631655	Parental_SKBR3.1	Parental_SKBR3
Q9NRF9	LFQ.intensity.4_hu_P2	7019900	1	2	2	0	22.7430190484962	22.7430190484962	-0.513356649673458	-0.9168435962605	Parental_SKBR3.2	Parental_SKBR3
Q9NRF9	LFQ.intensity.6_hu_P3	7946200	1	3	3	0	22.9218336747785	22.9218336747785	-0.33454202339118	-0.597484637671173	Parental_SKBR3.3	Parental_SKBR3
Q9NRR5	LFQ.intensity.2_hu_P1	27438000	1	1	1	0	24.7096719891902	24.7096719891902	2.16294235432543	0.927259939578114	Parental_SKBR3.1	Parental_SKBR3
Q9NRR5	LFQ.intensity.4_hu_P2	24848000	1	2	2	0	24.5666263990494	24.5666263990494	2.01989676418461	0.865935861751611	Parental_SKBR3.2	Parental_SKBR3
Q9NRR5	LFQ.intensity.6_hu_P3	27202000	1	3	3	0	24.697209392305	24.697209392305	2.15047975744026	0.92191718654005	Parental_SKBR3.3	Parental_SKBR3
Q9NRV9	LFQ.intensity.2_hu_P1	9930100	1	1	1	0	23.2433768156556	23.2433768156556	1.36636553500893	0.863105975729703	Parental_SKBR3.1	Parental_SKBR3
Q9NRV9	LFQ.intensity.4_hu_P2	11102000	1	2	2	0	23.4043162624237	23.4043162624237	1.52730498177696	0.964768228382481	Parental_SKBR3.2	Parental_SKBR3
Q9NRV9	LFQ.intensity.6_hu_P3	9287500	1	3	3	0	23.1468588749754	23.1468588749754	1.2698475943287	0.802137509216324	Parental_SKBR3.3	Parental_SKBR3
Q9NRW1	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	20.5562434775959	-0.761440049435173	-0.430140056425907	Parental_SKBR3.1	Parental_SKBR3
Q9NRW1	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	19.8689598837817	-1.4487236432494	-0.818388880536414	Parental_SKBR3.2	Parental_SKBR3
Q9NRW1	LFQ.intensity.6_hu_P3	2161100	1	3	3	0	21.0433344005064	21.0433344005064	-0.27434912652468	-0.154980748453225	Parental_SKBR3.3	Parental_SKBR3
Q9NRX1	LFQ.intensity.2_hu_P1	12231000	1	1	1	0	23.5440390268718	23.5440390268718	1.25314219821588	0.684926274143517	Parental_SKBR3.1	Parental_SKBR3
Q9NRX1	LFQ.intensity.4_hu_P2	16117000	1	2	2	0	23.9420798914577	23.9420798914577	1.65118306280178	0.902482307868841	Parental_SKBR3.2	Parental_SKBR3
Q9NRX1	LFQ.intensity.6_hu_P3	19671000	1	3	3	0	24.2295669649073	24.2295669649073	1.93867013625136	1.0596132786099	Parental_SKBR3.3	Parental_SKBR3
Q9NS69	LFQ.intensity.2_hu_P1	34742000	1	1	1	0	25.0501774725784	25.0501774725784	2.20695948834829	0.90595884739521	Parental_SKBR3.1	Parental_SKBR3
Q9NS69	LFQ.intensity.4_hu_P2	37409000	1	2	2	0	25.1568820651625	25.1568820651625	2.31366408093232	0.949761178257906	Parental_SKBR3.2	Parental_SKBR3
Q9NS69	LFQ.intensity.6_hu_P3	32726000	1	3	3	0	24.9639339411185	24.9639339411185	2.1207159568883	0.870555800456971	Parental_SKBR3.3	Parental_SKBR3
Q9NSD9	LFQ.intensity.2_hu_P1	15244000	1	1	1	0	23.8617381774743	23.8617381774743	0.167270804723056	0.225718185084667	Parental_SKBR3.1	Parental_SKBR3
Q9NSD9	LFQ.intensity.4_hu_P2	24100000	1	2	2	0	24.5225298106668	24.5225298106668	0.828062437915577	1.1174021128944	Parental_SKBR3.2	Parental_SKBR3
Q9NSD9	LFQ.intensity.6_hu_P3	25361000	1	3	3	0	24.596108297173	24.596108297173	0.90164092442178	1.21669022514419	Parental_SKBR3.3	Parental_SKBR3
Q9NSE4	LFQ.intensity.2_hu_P1	23851000	1	1	1	0	24.5075464195323	24.5075464195323	1.8044505461928	0.911397174367691	Parental_SKBR3.1	Parental_SKBR3
Q9NSE4	LFQ.intensity.4_hu_P2	23688000	1	2	2	0	24.4976530598396	24.4976530598396	1.79455718650011	0.90640020723665	Parental_SKBR3.2	Parental_SKBR3
Q9NSE4	LFQ.intensity.6_hu_P3	21482000	1	3	3	0	24.3566249804288	24.3566249804288	1.65352910708923	0.835169331249071	Parental_SKBR3.3	Parental_SKBR3
Q9NTJ3	LFQ.intensity.2_hu_P1	8620400	1	1	1	0	23.0393233834909	23.0393233834909	-0.23319415434408	-0.64623668070202	Parental_SKBR3.1	Parental_SKBR3
Q9NTJ3	LFQ.intensity.4_hu_P2	12197000	1	2	2	0	23.5400230072988	23.5400230072988	0.26750546946375	0.741321527300445	Parental_SKBR3.2	Parental_SKBR3
Q9NTJ3	LFQ.intensity.6_hu_P3	15397000	1	3	3	0	23.8761459432652	23.8761459432652	0.603628405430207	1.67279843785061	Parental_SKBR3.3	Parental_SKBR3
Q9NTJ5	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	19.956626284571	-0.929303179631077	-1.5347443893323	Parental_SKBR3.1	Parental_SKBR3
Q9NTJ5	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	20.6066115434762	-0.279317920725866	-0.461293602636945	Parental_SKBR3.2	Parental_SKBR3
Q9NTJ5	LFQ.intensity.6_hu_P3	0	1	3	3	1	0	21.2347366535579	0.348807189355753	0.57605514384986	Parental_SKBR3.3	Parental_SKBR3
Q9NTK5	LFQ.intensity.2_hu_P1	22958000	1	1	1	0	24.4524936304516	24.4524936304516	-0.0283818479758935	-0.201894668619623	Parental_SKBR3.1	Parental_SKBR3
Q9NTK5	LFQ.intensity.4_hu_P2	25952000	1	2	2	0	24.6293423888794	24.6293423888794	0.14846691045182	1.05612142352777	Parental_SKBR3.2	Parental_SKBR3
Q9NTK5	LFQ.intensity.6_hu_P3	22262000	1	3	3	0	24.4080798732646	24.4080798732646	-0.0727956051629342	-0.517832545428989	Parental_SKBR3.3	Parental_SKBR3
Q9NTZ6	LFQ.intensity.2_hu_P1	7066300	1	1	1	0	22.7525235695186	22.7525235695186	1.0503886531527	1.12512387292446	Parental_SKBR3.1	Parental_SKBR3
Q9NTZ6	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	20.3934755484879	-1.30865936787802	-1.4017705655011	Parental_SKBR3.2	Parental_SKBR3
Q9NTZ6	LFQ.intensity.6_hu_P3	6263200	1	3	3	0	22.5784685179461	22.5784685179461	0.876333601580235	0.938684793313794	Parental_SKBR3.3	Parental_SKBR3
Q9NUJ1	LFQ.intensity.2_hu_P1	4280200	1	1	1	0	22.0292467800316	22.0292467800316	1.11335388537986	1.1596542908104	Parental_SKBR3.1	Parental_SKBR3
Q9NUJ1	LFQ.intensity.4_hu_P2	2629700	1	2	2	0	21.3264667934809	21.3264667934809	0.410573898829131	0.42764819858648	Parental_SKBR3.2	Parental_SKBR3
Q9NUJ1	LFQ.intensity.6_hu_P3	2367500	1	3	3	0	21.1749329950178	21.1749329950178	0.259040100366065	0.269812651508349	Parental_SKBR3.3	Parental_SKBR3
Q9NUL3	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	21.0278577202109	0.0669211283897866	0.096051632155079	Parental_SKBR3.1	Parental_SKBR3
Q9NUL3	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	21.422089282064	0.461152690242805	0.661890641062281	Parental_SKBR3.2	Parental_SKBR3
Q9NUL3	LFQ.intensity.6_hu_P3	0	1	3	3	1	0	21.6598023078111	0.698865715989889	1.00307921120322	Parental_SKBR3.3	Parental_SKBR3
Q9NUP9	LFQ.intensity.2_hu_P1	8958300	1	1	1	0	23.0947935500149	23.0947935500149	1.05815566817432	0.977944776866672	Parental_SKBR3.1	Parental_SKBR3
Q9NUP9	LFQ.intensity.4_hu_P2	8585600	1	2	2	0	23.0334875290352	23.0334875290352	0.996849647194669	0.921285908223108	Parental_SKBR3.2	Parental_SKBR3
Q9NUP9	LFQ.intensity.6_hu_P3	8037100	1	3	3	0	22.9382436017801	22.9382436017801	0.901605719939553	0.833261712928561	Parental_SKBR3.3	Parental_SKBR3
Q9NUQ8	LFQ.intensity.2_hu_P1	13424000	1	1	1	0	23.6783112851019	23.6783112851019	0.534975535718715	0.388705076352093	Parental_SKBR3.1	Parental_SKBR3
Q9NUQ8	LFQ.intensity.4_hu_P2	19496000	1	2	2	0	24.2166748203854	24.2166748203854	1.07333907100223	0.779871821587324	Parental_SKBR3.2	Parental_SKBR3
Q9NUQ8	LFQ.intensity.6_hu_P3	19059000	1	3	3	0	24.183969089184	24.183969089184	1.04063333980084	0.756108335418352	Parental_SKBR3.3	Parental_SKBR3
Q9NUQ9	LFQ.intensity.2_hu_P1	4115300	1	1	1	0	21.9725661743906	21.9725661743906	-1.20443343332742	-1.0282056283826	Parental_SKBR3.1	Parental_SKBR3
Q9NUQ9	LFQ.intensity.4_hu_P2	6489000	1	2	2	0	22.6295647353452	22.6295647353452	-0.54743487237279	-0.467336426714416	Parental_SKBR3.2	Parental_SKBR3
Q9NUQ9	LFQ.intensity.6_hu_P3	3708400	1	3	3	0	21.8223654354269	21.8223654354269	-1.35463417229111	-1.15642960566213	Parental_SKBR3.3	Parental_SKBR3
Q9NV31	LFQ.intensity.2_hu_P1	12253000	1	1	1	0	23.5466316832549	23.5466316832549	0.309894443873432	0.937629818674251	Parental_SKBR3.1	Parental_SKBR3
Q9NV31	LFQ.intensity.4_hu_P2	10721000	1	2	2	0	23.3539361434918	23.3539361434918	0.11719890411042	0.354601992331155	Parental_SKBR3.2	Parental_SKBR3
Q9NV31	LFQ.intensity.6_hu_P3	11672000	1	3	3	0	23.47654845258	23.47654845258	0.23981121319855	0.725583013160584	Parental_SKBR3.3	Parental_SKBR3
Q9NVA2	LFQ.intensity.2_hu_P1	75243000	1	1	1	0	26.1650540356516	26.1650540356516	-0.812400000529699	-0.966326718115658	Parental_SKBR3.1	Parental_SKBR3
Q9NVA2	LFQ.intensity.4_hu_P2	82237000	1	2	2	0	26.2932843002892	26.2932843002892	-0.684169735892063	-0.813800461703058	Parental_SKBR3.2	Parental_SKBR3
Q9NVA2	LFQ.intensity.6_hu_P3	76626000	1	3	3	0	26.1913306608861	26.1913306608861	-0.786123375295176	-0.935071418990257	Parental_SKBR3.3	Parental_SKBR3
Q9NVD7	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	19.8953686130119	-1.8421629344048	-0.805092742079448	Parental_SKBR3.1	Parental_SKBR3
Q9NVD7	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	19.8469412876592	-1.89059025975753	-0.826257258763419	Parental_SKBR3.2	Parental_SKBR3
Q9NVD7	LFQ.intensity.6_hu_P3	0	1	3	3	1	0	20.7774118771248	-0.960119670291938	-0.419607497058614	Parental_SKBR3.3	Parental_SKBR3
Q9NVE7	LFQ.intensity.2_hu_P1	7684600	1	1	1	0	22.8735387358069	22.8735387358069	1.31636162348869	0.955090868572144	Parental_SKBR3.1	Parental_SKBR3
Q9NVE7	LFQ.intensity.4_hu_P2	9181600	1	2	2	0	23.130314151169	23.130314151169	1.57313703885081	1.14139518655751	Parental_SKBR3.2	Parental_SKBR3
Q9NVE7	LFQ.intensity.6_hu_P3	0	1	3	3	1	0	21.9381694733159	0.380992360997716	0.276430365707776	Parental_SKBR3.3	Parental_SKBR3
Q9NVH0	LFQ.intensity.2_hu_P1	12215000	1	1	1	0	23.5421505278167	23.5421505278167	1.4562459117142	0.762209064221328	Parental_SKBR3.1	Parental_SKBR3
Q9NVH0	LFQ.intensity.4_hu_P2	15348000	1	2	2	0	23.8715473342649	23.8715473342649	1.78564271816238	0.934617604276773	Parental_SKBR3.2	Parental_SKBR3
Q9NVH0	LFQ.intensity.6_hu_P3	16989000	1	3	3	0	24.0180975998708	24.0180975998708	1.93219298376832	1.0113230150253	Parental_SKBR3.3	Parental_SKBR3
Q9NVH1	LFQ.intensity.2_hu_P1	2278600	1	1	1	0	21.1197162562506	21.1197162562506	0.176045665564658	0.334850913699917	Parental_SKBR3.1	Parental_SKBR3
Q9NVH1	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	20.2611190299463	-0.682551560739682	-1.29825981814386	Parental_SKBR3.2	Parental_SKBR3
Q9NVH1	LFQ.intensity.6_hu_P3	1796400	1	3	3	0	20.7766771965543	20.7766771965543	-0.166993394131651	-0.317632873422246	Parental_SKBR3.3	Parental_SKBR3
Q9NVI7	LFQ.intensity.2_hu_P1	44423000	1	1	1	0	25.4048034893111	25.4048034893111	1.89133490270622	1.01471462593243	Parental_SKBR3.1	Parental_SKBR3
Q9NVI7	LFQ.intensity.4_hu_P2	31157000	1	2	2	0	24.893052992172	24.893052992172	1.37958440556707	0.74015684479474	Parental_SKBR3.2	Parental_SKBR3
Q9NVI7	LFQ.intensity.6_hu_P3	32046000	1	3	3	0	24.9336409542754	24.9336409542754	1.42017236767049	0.761932575113152	Parental_SKBR3.3	Parental_SKBR3
Q9NVJ2	LFQ.intensity.2_hu_P1	19393000	1	1	1	0	24.2090326626196	24.2090326626196	1.8849543536538	0.922759984545474	Parental_SKBR3.1	Parental_SKBR3
Q9NVJ2	LFQ.intensity.4_hu_P2	18572000	1	2	2	0	24.1466258502288	24.1466258502288	1.82254754126298	0.89220937247062	Parental_SKBR3.2	Parental_SKBR3
Q9NVJ2	LFQ.intensity.6_hu_P3	19082000	1	3	3	0	24.1857090535249	24.1857090535249	1.86163074455914	0.911342151999014	Parental_SKBR3.3	Parental_SKBR3
Q9NVP1	LFQ.intensity.2_hu_P1	9921000	1	1	1	0	23.2420541155744	23.2420541155744	1.31027125377642	0.933973311651215	Parental_SKBR3.1	Parental_SKBR3
Q9NVP1	LFQ.intensity.4_hu_P2	9931700	1	2	2	0	23.2436092530048	23.2436092530048	1.31182639120683	0.93508182780904	Parental_SKBR3.2	Parental_SKBR3
Q9NVP1	LFQ.intensity.6_hu_P3	8817600	1	3	3	0	23.0719546016072	23.0719546016072	1.1401717398093	0.812724825192969	Parental_SKBR3.3	Parental_SKBR3
Q9NVS2	LFQ.intensity.2_hu_P1	6122400	1	1	1	0	22.5456658740984	22.5456658740984	0.703562689087072	0.699485595160697	Parental_SKBR3.1	Parental_SKBR3
Q9NVS2	LFQ.intensity.4_hu_P2	7722200	1	2	2	0	22.880580488959	22.880580488959	1.03847730394771	1.03245940451348	Parental_SKBR3.2	Parental_SKBR3
Q9NVS2	LFQ.intensity.6_hu_P3	6560400	1	3	3	0	22.6453523506955	22.6453523506955	0.803249165684182	0.798594395973432	Parental_SKBR3.3	Parental_SKBR3
Q9NW13	LFQ.intensity.2_hu_P1	10295000	1	1	1	0	23.2954404941817	23.2954404941817	-0.0628113906459831	-0.130029244502935	Parental_SKBR3.1	Parental_SKBR3
Q9NW13	LFQ.intensity.4_hu_P2	15206000	1	2	2	0	23.8581373603962	23.8581373603962	0.499885475568508	1.03483986037682	Parental_SKBR3.2	Parental_SKBR3
Q9NW13	LFQ.intensity.6_hu_P3	16431000	1	3	3	0	23.9699169504118	23.9699169504118	0.611665065584091	1.26624081315136	Parental_SKBR3.3	Parental_SKBR3
Q9NW81	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	21.6669746192521	0.461316604654311	0.690937659722909	Parental_SKBR3.1	Parental_SKBR3
Q9NW81	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	22.1546696849401	0.949011670342298	1.42138370034912	Parental_SKBR3.2	Parental_SKBR3
Q9NW81	LFQ.intensity.6_hu_P3	0	1	3	3	1	0	21.4962074823416	0.290549467743816	0.435170915703506	Parental_SKBR3.3	Parental_SKBR3
Q9NWT1	LFQ.intensity.2_hu_P1	4387500	1	1	1	0	22.0649676947414	22.0649676947414	0.350813417143343	0.570520377702132	Parental_SKBR3.1	Parental_SKBR3
Q9NWT1	LFQ.intensity.4_hu_P2	4876600	1	2	2	0	22.2174442104117	22.2174442104117	0.503289932813697	0.818489682922323	Parental_SKBR3.2	Parental_SKBR3
Q9NWT1	LFQ.intensity.6_hu_P3	4788400	1	3	3	0	22.1911122424729	22.1911122424729	0.476957964874835	0.775666565105305	Parental_SKBR3.3	Parental_SKBR3
Q9NX46	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	20.2935661165142	-0.665359225951754	-1.18244253790259	Parental_SKBR3.1	Parental_SKBR3
Q9NX46	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	20.9010645647367	-0.0578607777292248	-0.102827228051578	Parental_SKBR3.2	Parental_SKBR3
Q9NX46	LFQ.intensity.6_hu_P3	0	1	3	3	1	0	21.8013284324932	0.842403090027247	1.49707587849849	Parental_SKBR3.3	Parental_SKBR3
Q9NX58	LFQ.intensity.2_hu_P1	5731900	1	1	1	0	22.4505820095658	22.4505820095658	1.34061770763452	1.21380584536129	Parental_SKBR3.1	Parental_SKBR3
Q9NX58	LFQ.intensity.4_hu_P2	4321300	1	2	2	0	22.0430339607444	22.0430339607444	0.933069658813107	0.844808627804115	Parental_SKBR3.2	Parental_SKBR3
Q9NX58	LFQ.intensity.6_hu_P3	3499900	1	3	3	0	21.7388822709346	21.7388822709346	0.628917969003322	0.569427289138194	Parental_SKBR3.3	Parental_SKBR3
Q9NX63	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	20.0641703713852	-0.519706888755536	-1.45673347320697	Parental_SKBR3.1	Parental_SKBR3
Q9NX63	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	21.0273302770052	0.443453016864495	1.24299459452613	Parental_SKBR3.2	Parental_SKBR3
Q9NX63	LFQ.intensity.6_hu_P3	0	1	3	3	1	0	20.878618787863	0.294741527722302	0.826157702864704	Parental_SKBR3.3	Parental_SKBR3
Q9NXF1	LFQ.intensity.2_hu_P1	1457500	1	1	1	0	20.47506445275	20.47506445275	-0.250858430296088	-0.952620384198305	Parental_SKBR3.1	Parental_SKBR3
Q9NXF1	LFQ.intensity.4_hu_P2	1702000	1	2	2	0	20.6987996063481	20.6987996063481	-0.027123276697985	-0.102999074969315	Parental_SKBR3.2	Parental_SKBR3
Q9NXF1	LFQ.intensity.6_hu_P3	1567100	1	3	3	0	20.5796658135258	20.5796658135258	-0.146257069520228	-0.555402764792995	Parental_SKBR3.3	Parental_SKBR3
Q9NXV6	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	20.8613628997917	-0.461054243670223	-0.591721715735768	Parental_SKBR3.1	Parental_SKBR3
Q9NXV6	LFQ.intensity.4_hu_P2	2763100	1	2	2	0	21.3978563453339	21.3978563453339	0.0754392018720616	0.0968194406153262	Parental_SKBR3.2	Parental_SKBR3
Q9NXV6	LFQ.intensity.6_hu_P3	7063000	1	3	3	0	22.7518496658261	22.7518496658261	1.42943252236417	1.83454826904668	Parental_SKBR3.3	Parental_SKBR3
Q9NY33	LFQ.intensity.2_hu_P1	2631600	1	1	1	0	21.3275087871695	21.3275087871695	-0.486188925396665	-1.08988052764239	Parental_SKBR3.1	Parental_SKBR3
Q9NY33	LFQ.intensity.4_hu_P2	4785900	1	2	2	0	22.1903588218188	22.1903588218188	0.376661109252645	0.844354091693296	Parental_SKBR3.2	Parental_SKBR3
Q9NY33	LFQ.intensity.6_hu_P3	2935600	1	3	3	0	21.4852239716571	21.4852239716571	-0.328473740909075	-0.736333378565905	Parental_SKBR3.3	Parental_SKBR3
Q9NY61	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	20.1503395590545	-0.420599512882394	-0.740876964358836	Parental_SKBR3.1	Parental_SKBR3
Q9NY61	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	20.2834160125029	-0.287523059433983	-0.506465663730282	Parental_SKBR3.2	Parental_SKBR3
Q9NY61	LFQ.intensity.6_hu_P3	0	1	3	3	1	0	20.346632871257	-0.224306200679884	-0.395110531411965	Parental_SKBR3.3	Parental_SKBR3
Q9NY93	LFQ.intensity.2_hu_P1	24194000	1	1	1	0	24.5281459743766	24.5281459743766	1.87054318104198	0.916396518942788	Parental_SKBR3.1	Parental_SKBR3
Q9NY93	LFQ.intensity.4_hu_P2	21420000	1	2	2	0	24.3524551442997	24.3524551442997	1.69485235096506	0.830323945625891	Parental_SKBR3.2	Parental_SKBR3
Q9NY93	LFQ.intensity.6_hu_P3	23390000	1	3	3	0	24.4793885259019	24.4793885259019	1.82178573256724	0.892509791008553	Parental_SKBR3.3	Parental_SKBR3
Q9NYF8	LFQ.intensity.2_hu_P1	24920000	1	1	1	0	24.5708007325735	24.5708007325735	1.83025188471923	0.805642696903316	Parental_SKBR3.1	Parental_SKBR3
Q9NYF8	LFQ.intensity.4_hu_P2	29844000	1	2	2	0	24.8309375776002	24.8309375776002	2.09038872974593	0.920150077631067	Parental_SKBR3.2	Parental_SKBR3
Q9NYF8	LFQ.intensity.6_hu_P3	30424000	1	3	3	0	24.8587065082927	24.8587065082927	2.11815766043846	0.932373442294713	Parental_SKBR3.3	Parental_SKBR3
Q9NYK5	LFQ.intensity.2_hu_P1	3573200	1	1	1	0	21.7687852363772	21.7687852363772	0.0719979007001115	0.109756385006183	Parental_SKBR3.1	Parental_SKBR3
Q9NYK5	LFQ.intensity.4_hu_P2	7892700	1	2	2	0	22.9120874830319	22.9120874830319	1.21530014735479	1.8526505575035	Parental_SKBR3.2	Parental_SKBR3
Q9NYK5	LFQ.intensity.6_hu_P3	3607900	1	3	3	0	21.7827279213589	21.7827279213589	0.0859405856817794	0.131011153353415	Parental_SKBR3.3	Parental_SKBR3
Q9NYL9	LFQ.intensity.2_hu_P1	8997200	1	1	1	0	23.1010446624755	23.1010446624755	-0.129616162979815	-0.115840930377434	Parental_SKBR3.1	Parental_SKBR3
Q9NYL9	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	21.1274753067479	-2.10318551870744	-1.87966501740495	Parental_SKBR3.2	Parental_SKBR3
Q9NYL9	LFQ.intensity.6_hu_P3	10008000	1	3	3	0	23.2546503588279	23.2546503588279	0.0239895333725713	0.0214399948379271	Parental_SKBR3.3	Parental_SKBR3
Q9NYU2	LFQ.intensity.2_hu_P1	14025000	1	1	1	0	23.7414974350456	23.7414974350456	1.62471854178574	1.03668913178807	Parental_SKBR3.1	Parental_SKBR3
Q9NYU2	LFQ.intensity.4_hu_P2	7141100	1	2	2	0	22.767714890401	22.767714890401	0.65093599714114	0.415344723636967	Parental_SKBR3.2	Parental_SKBR3
Q9NYU2	LFQ.intensity.6_hu_P3	14622000	1	3	3	0	23.8016373211066	23.8016373211066	1.68485842784671	1.07506277292216	Parental_SKBR3.3	Parental_SKBR3
Q9NYV4	LFQ.intensity.2_hu_P1	8517300	1	1	1	0	23.0219647352271	23.0219647352271	1.28614058684705	0.872419297102902	Parental_SKBR3.1	Parental_SKBR3
Q9NYV4	LFQ.intensity.4_hu_P2	7942100	1	2	2	0	22.9210890954593	22.9210890954593	1.18526494707917	0.8039929869148	Parental_SKBR3.2	Parental_SKBR3
Q9NYV4	LFQ.intensity.6_hu_P3	9581000	1	3	3	0	23.1917448118983	23.1917448118983	1.45592066351815	0.987585101421847	Parental_SKBR3.3	Parental_SKBR3
Q9NZ01	LFQ.intensity.2_hu_P1	40245000	1	1	1	0	25.2623062195311	25.2623062195311	2.14080403453293	0.942391647259563	Parental_SKBR3.1	Parental_SKBR3
Q9NZ01	LFQ.intensity.4_hu_P2	37875000	1	2	2	0	25.1747425527971	25.1747425527971	2.05324036779893	0.903845723951105	Parental_SKBR3.2	Parental_SKBR3
Q9NZ01	LFQ.intensity.6_hu_P3	32142000	1	3	3	0	24.9379563661029	24.9379563661029	1.81645418110469	0.799611370442993	Parental_SKBR3.3	Parental_SKBR3
Q9NZ45	LFQ.intensity.2_hu_P1	23768000	1	1	1	0	24.5025171744975	24.5025171744975	0.0186529767657788	0.121231755065724	Parental_SKBR3.1	Parental_SKBR3
Q9NZ45	LFQ.intensity.4_hu_P2	20309000	1	2	2	0	24.2756158683676	24.2756158683676	-0.208248329364157	-1.35347353804884	Parental_SKBR3.2	Parental_SKBR3
Q9NZ45	LFQ.intensity.6_hu_P3	21152000	1	3	3	0	24.3342907461698	24.3342907461698	-0.149573451561945	-0.972126447793574	Parental_SKBR3.3	Parental_SKBR3
Q9NZB2	LFQ.intensity.2_hu_P1	16863000	1	1	1	0	24.0073578849582	24.0073578849582	1.63578443639707	0.76475175991975	Parental_SKBR3.1	Parental_SKBR3
Q9NZB2	LFQ.intensity.4_hu_P2	19953000	1	2	2	0	24.2501023409717	24.2501023409717	1.87852889241062	0.878238137352222	Parental_SKBR3.2	Parental_SKBR3
Q9NZB2	LFQ.intensity.6_hu_P3	26916000	1	3	3	0	24.6819606904695	24.6819606904695	2.31038724190843	1.08013786537624	Parental_SKBR3.3	Parental_SKBR3
Q9NZI8	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	20.4809217600049	-1.4466538618551	-0.866763134457383	Parental_SKBR3.1	Parental_SKBR3
Q9NZI8	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	20.6828491038064	-1.24472651805353	-0.745778300378511	Parental_SKBR3.2	Parental_SKBR3
Q9NZI8	LFQ.intensity.6_hu_P3	0	1	3	3	1	0	20.0816096131791	-1.84596600868092	-1.10601113782277	Parental_SKBR3.3	Parental_SKBR3
Q9NZL9	LFQ.intensity.2_hu_P1	8046900	1	1	1	0	22.9400016735471	22.9400016735471	1.09989056613266	0.831303719887361	Parental_SKBR3.1	Parental_SKBR3
Q9NZL9	LFQ.intensity.4_hu_P2	9578900	1	2	2	0	23.1914285618554	23.1914285618554	1.35131745444092	1.0213336319224	Parental_SKBR3.2	Parental_SKBR3
