ProteinId	GeneName	Description	intensities_LFQ.intensity.1_hu_C1	imputed_LFQ.intensity.1_hu_C1	intensities_LFQ.intensity.2_hu_P1	imputed_LFQ.intensity.2_hu_P1	intensities_LFQ.intensity.3_hu_C2	imputed_LFQ.intensity.3_hu_C2	intensities_LFQ.intensity.4_hu_P2	imputed_LFQ.intensity.4_hu_P2	intensities_LFQ.intensity.5_hu_C3	imputed_LFQ.intensity.5_hu_C3	intensities_LFQ.intensity.6_hu_P3	imputed_LFQ.intensity.6_hu_P3	AveExpr	t	adj.P.Val	logFC AZD8931_resistant_SKBR3_AZDRc - Parental_SKBR3	CI.L AZD8931_resistant_SKBR3_AZDRc - Parental_SKBR3	CI.R AZD8931_resistant_SKBR3_AZDRc - Parental_SKBR3	P.Value AZD8931_resistant_SKBR3_AZDRc - Parental_SKBR3	adj.P.Val AZD8931_resistant_SKBR3_AZDRc - Parental_SKBR3	NImputed: AZD8931_resistant_SKBR3_AZDRc	NImputed: Parental_SKBR3	NReplicates: AZD8931_resistant_SKBR3_AZDRc	NReplicates: Parental_SKBR3
Q9H4A3			20.5145833664616	1	21.4699577378208	0	20.5931356281186	1	22.1812869498786	0	20.3790149214466	1	22.130942530046	0	21.2114868556287	-4.62673247485775	0.00661963593532557	-1.4318177672395	-2.18040631139194	-0.683229223087063	0.00316591283863397	0.00661963593532557	3	0	3	3
Q9H4A4			20.2861335682786	0	25.0798926118043	0	20.7621484228017	0	25.4888867495511	0	21.2419086899363	0	25.1061747268844	0	22.9941907948761	-14.1725653784441	8.33229053404793e-05	-4.46158780240769	-5.22308935508755	-3.70008624972783	5.15093531540435e-06	8.33229053404793e-05	0	0	3	3
Q9H4A6			23.861075544	0	23.9877185304323	0	23.6702283350325	0	24.2833382213483	0	23.5077278715868	0	23.3854811729681	0	23.7825949458947	-0.753142339813443	0.519006302595587	-0.205835391376468	-0.867059515817815	0.455388733064879	0.478576463806438	0.519006302595587	0	0	3	3
Q9H4G0			23.1636152826743	0	23.3944061707532	0	23.213667306413	0	23.3502982460607	0	21.1719517021725	1	23.7500101450883	0	23.0073248088603	-1.68804531106273	0.175512755537032	-0.981826756880817	-2.39094198719567	0.427288473434038	0.140325415658835	0.175512755537032	1	0	3	3
Q9H4G4			20.3739959612487	1	20.1535008158185	1	21.5071309511197	1	20.8726174239174	1	20.7208872174485	1	21.073333460749	1									3	3	3	3
Q9H4M9			26.3788832695774	0	24.7790143412651	0	25.9582801170546	0	24.7080937207461	0	26.1749520378573	0	24.4270079122755	0	25.404371899796	9.57345288823487	0.000292330793267713	1.53266648340086	1.14540092554296	1.91993204125875	5.52533443797066e-05	0.000292330793267713	0	0	3	3
Q9H501			21.2293556812337	1	22.7107442263565	0	20.3316629492361	1	22.7535848399498	0	21.2144648715634	1	23.3319698735902	0	21.9286304069883	-5.63411422371979	0.00281107946350821	-2.00693847928779	-2.86860303843242	-1.14527392014316	0.00113393785122191	0.00281107946350821	3	0	3	3
Q9H6F5			20.5642318098677	1	21.0215935156007	1	21.0008953350164	1	21.2258185302442	1	20.2776922696753	1	21.7168786572624	1									3	3	3	3
Q9H6R4			20.2223121298449	1	21.7715565337361	1	20.566934693469	1	21.5392531347224	1	21.0956503323672	1	21.5122354542079	1									3	3	3	3
Q9H6S3			21.1543620785771	1	23.7108282896966	0	20.8985443318433	1	24.0334707252773	0	21.0865312896335	1	23.8338351384072	0	22.4529286422392	-12.5429164478506	0.000122387946692908	-2.81289881777573	-3.35538090122542	-2.27041673432604	1.08641474419429e-05	0.000122387946692908	3	0	3	3
Q9H6Y2			21.3005119298563	1	22.6985240947967	0	21.2239890313793	1	22.6473960618818	0	21.0352654771049	1	20.6884308225986	1	21.5990195696029	-1.42295128045167	0.241760242710973	-0.824861513645576	-2.22924836753612	0.579525340244964	0.202634792803641	0.241760242710973	3	1	3	3
Q9H6Z4			22.955976906995	0	20.6551799101004	1	23.3140974937657	0	20.9503755364237	1	23.0769851747174	0	20.1636968025802	1	21.8527186374304	8.53803805847938	0.000467028196990979	2.5259357754579	1.81029671687863	3.24157483403716	0.000108578415363241	0.000467028196990979	0	3	3	3
Q9H773			21.2149115753776	1	23.3978041314746	0	22.7195233520253	0	23.4405042311886	0	20.6335257093167	1	23.5404960608454	0	22.491127510038	-3.6049847679466	0.0187583848706807	-1.93694792892967	-3.23864598768246	-0.635249870176885	0.0105119451449225	0.0187583848706807	2	0	3	3
Q9H7N4			19.2267799412514	1	21.3954525497952	0	20.9039421640298	1	21.4873356522914	0	21.0766374311625	1	21.4799065448328	0	20.9283423805605	-1.96566673988425	0.124459104116328	-1.05177840349186	-2.34809208697496	0.244535279991238	0.0949515121086786	0.124459104116328	3	0	3	3
Q9H7Z7			21.3175994537139	1	23.6495465218366	0	20.6743561203828	1	23.4983837233351	0	21.5943437790171	1	23.8227933097732	0	22.4261704846764	-8.04581400242593	0.00059395132998464	-2.46147473394368	-3.20151476337577	-1.72143470451159	0.000153521337039117	0.00059395132998464	3	0	3	3
Q9H8H3			20.9241132025834	1	25.010861336597	0	21.1620638297645	1	24.9322897365678	0	20.6487670629571	1	24.5987794818051	0	22.8794791083792	-15.4587645947129	6.66154111103727e-05	-3.93566215322163	-4.55150917390799	-3.31981513253528	3.02046298683479e-06	6.66154111103727e-05	3	0	3	3
Q9H8Y8			23.5246832658088	0	23.3042421277929	0	24.2964211093854	0	23.6897651289309	0	24.3540034255271	0	24.0199646172431	0	23.864846612448	1.25621756386728	0.293819736904749	0.387045308918097	-0.359390889504145	1.13348150734034	0.253898576999213	0.293819736904749	0	0	3	3
Q9H910			20.5998044188654	1	23.335790500163	0	20.4837705811129	1	23.6710926771782	0	20.7128998126639	1	23.8797956132033	0	22.1138589338645	-12.2244900008087	0.000131727151743297	-3.03006799263408	-3.62965393545783	-2.43048204981033	1.27029670074072e-05	0.000131727151743297	3	0	3	3
Q9H936			20.8368001894791	1	21.2732818680305	1	20.4913700858728	1	20.8432829073518	1	20.0931192406879	1	21.662649320274	1									3	3	3	3
Q9H9B4			20.8027964059184	1	24.0119704129966	0	20.9621572868947	1	24.0978823172141	0	21.2806976580054	1	23.7833675733397	0	22.4898119423948	-12.11831827821	0.000135247880364038	-2.94918965091065	-3.53788440341815	-2.36049489840315	1.33941137558589e-05	0.000135247880364038	3	0	3	3
Q9H9J2			20.6753313215306	1	21.7011710675574	0	20.3548718546377	1	22.0854063251522	0	21.1286542248586	1	22.2194840660363	0	21.3608198099621	-3.96062081566598	0.01275934257398	-1.28240135257299	-2.06563352754753	-0.499169177598455	0.00674950730362711	0.01275934257398	3	0	3	3
Q9HAB8			21.3382473778704	1	19.8103471354248	1	21.2485373923498	1	21.623892190722	1	20.8846440257018	1	21.0986471580308	1									3	3	3	3
Q9HAV0			21.3466833626693	1	21.4308914843123	0	20.5533504786366	1	21.3607292261289	0	21.1165942196842	1	21.4393885753665	0	21.2079395577997	-1.30888834151875	0.277318246730711	-0.404793741605918	-1.15289607285425	0.343308589642419	0.236289882932991	0.277318246730711	3	0	3	3
Q9HAV4			20.6902725058437	1	22.8043776332292	0	21.0070023499425	1	23.232848915495	0	20.5133980715854	1	23.2647060256318	0	21.9187675836213	-8.75401757510456	0.000415208772113006	-2.36375321566151	-3.01692066963766	-1.71058576168537	9.37729956342175e-05	0.000415208772113006	3	0	3	3
Q9HAV7			20.4651692331337	1	23.9202532560963	0	21.3557608242763	1	23.6610125761578	0	20.9457824517806	1	23.1168959849963	0	22.2441457210735	-7.66062943909591	0.000724581363644111	-2.64381643601996	-3.47864377162199	-1.80898910041793	0.000203897895808065	0.000724581363644111	3	0	3	3
Q9HB71			24.4460696055985	0	24.8279857461079	0	24.8556209345828	0	25.2374661514051	0	24.3109122766388	0	24.8979990366305	0	24.7626756251606	-2.29402677682721	0.0837487775658283	-0.450282705774463	-0.925817752507701	0.0252523409587764	0.059827780108922	0.0837487775658283	0	0	3	3
Q9HCC0			20.8571549652156	1	24.4493481727872	0	19.9615626796163	1	24.63328395354	0	21.2974079366349	1	24.4893462407191	0	22.6146839914188	-10.1448029914893	0.000243191589002697	-3.81861759519318	-4.73054086369409	-2.90669432669226	4.08256411490034e-05	0.000243191589002697	3	0	3	3
Q9HCY8			20.2383970490724	1	24.945789942561	0	20.2361453589951	1	25.1662614803092	0	21.4734631073607	1	25.235641479317	0	22.8826164029359	-11.3950337108254	0.000165507549724267	-4.46656246225301	-5.41619053111928	-3.51693439338674	2.0388611197917e-05	0.000165507549724267	3	0	3	3
Q9HDC9			21.0130174823104	1	21.071769410702	1	20.3781073347574	1	21.3856422147613	1	20.8735648397937	1	20.1961150194764	1									3	3	3	3
Q9NP72			22.4945313978395	0	22.6961695049835	0	22.5558332643091	0	22.6853656232355	0	22.2849765563399	0	23.5198934372361	0	22.7061282973239	-1.70091509065174	0.172764455490807	-0.522029115655538	-1.26443586225747	0.220377630946394	0.137502145130968	0.172764455490807	0	0	3	3
Q9NP77			19.821403535996	1	21.0764758965246	1	20.1353406114505	1	21.0732935946439	1	21.0108920781245	1	21.4420694219284	1									3	3	3	3
Q9NP79			20.7844355569619	1	22.7380369921183	0	21.0613237190612	1	22.6980153198156	0	19.5986881958159	1	22.839785834196	0	21.6200476029948	-5.34531651853162	0.00361814852439207	-2.27713022476365	-3.30920267810434	-1.24505777142297	0.00153378035273142	0.00361814852439207	3	0	3	3
Q9NP81			21.1411093827994	1	22.1964952708516	0	21.5680787467228	1	22.1039600726528	0	20.935522892072	1	21.9841235787583	0	21.6548816573095	-3.19288893527692	0.0295647587785253	-0.879955966889469	-1.54661987943267	-0.213292054346266	0.0175531059057403	0.0295647587785253	3	0	3	3
Q9NP92			21.29232502611	1	21.3718829711273	0	21.1996299449138	1	22.0335547421099	0	20.6106411945677	1	21.1566583681918	0	21.2774487078368	-1.33873429796875	0.267677387007587	-0.486499971945829	-1.36555942322001	0.392559479328351	0.226943871593389	0.267677387007587	3	0	3	3
Q9NPD3			23.2179914112682	0	22.5096377815965	0	22.7254020412207	0	22.7306351468722	0	22.7419294073861	0	22.9376690732266	0	22.8105441435951	0.651781746076127	0.574716768573303	0.169126952726565	-0.458556166093154	0.796810071546284	0.53758229137684	0.574716768573303	0	0	3	3
Q9NPD8			21.2929734554763	1	20.3094511570487	1	20.8483486533302	1	20.0321500048374	1	20.778553709872	1	20.6200386297451	1									3	3	3	3
Q9NPJ3			20.6160449082915	1	23.5500421724067	0	20.4884099002624	1	23.7016575819776	0	20.2188513104648	1	23.5994606945544	0	22.0290777613262	-13.698800439649	9.21487261175671e-05	-3.17595144330666	-3.73676839567492	-2.61513449093839	6.34357172548469e-06	9.21487261175671e-05	3	0	3	3
Q9NQ29			23.8503364186493	0	20.6806364325557	1	23.293757887276	0	20.9594081414107	1	20.501854012139	1	22.7481887539968	0	22.0056969410046	1.08709943859692	0.359402395979011	1.08590499670036	-1.33411138336985	3.50592137677058	0.317081461669889	0.359402395979011	1	2	3	3
Q9NQ55			21.7851238898863	1	23.2641333003203	0	21.0607330456904	1	23.38574446251	0	20.8038642517075	1	23.2565231471014	0	22.2593536828693	-6.68739505466975	0.00130163773244275	-2.08555990754918	-2.83994918662993	-1.33117062846844	0.000441739375382141	0.00130163773244275	3	0	3	3
Q9NQC3			21.1801205355923	1	24.4900811223247	0	20.4961369970258	1	20.5101001080609	1	20.1695380152538	1	24.0345625626475	0	21.8134232234842	-2.26936426881553	0.0862537987278486	-2.39631608172044	-4.9545228005402	0.161890637099325	0.0619298108015773	0.0862537987278486	3	1	3	3
Q9NQG5			21.7483730441571	0	24.7930277356857	0	21.6498753911912	0	24.4266240976922	0	21.2371305849447	0	24.5583581157	0	23.0688981615618	-12.2949100669196	0.000131727151743297	-3.04754364292833	-3.64713366283842	-2.44795362301824	1.22672265942216e-05	0.000131727151743297	0	0	3	3
Q9NQP4			23.6775587896274	0	23.5013026824308	0	23.6313422745085	0	23.7614181291689	0	23.5578908838796	0	23.7801664736137	0	23.6516132055381	-0.326228858135472	0.777833394585805	-0.0586984457325954	-0.49394369943459	0.376546807969399	0.754817792934414	0.777833394585805	0	0	3	3
Q9NQR4			19.9099375820067	1	23.466003749506	0	21.4364885363311	1	23.7087252353287	0	20.3674805533827	1	23.5400230072988	0	22.0714431106423	-7.1364221186049	0.000996723312580134	-3.00028177347099	-4.01881982539337	-1.98174372154861	0.000315388294560381	0.000996723312580134	3	0	3	3
Q9NQT4			20.9315160331822	1	19.780766517612	1	19.892642380598	1	19.8447166705323	1	20.5572518463536	1	21.2045590696128	1									3	3	3	3
Q9NQT5			20.7261399194669	1	20.8165293410908	1	21.4796782806571	1	19.5409256064508	1	20.5835865262832	1	20.7111278645664	1									3	3	3	3
Q9NQW6			20.6744446014495	1	19.9697262206884	1	21.3642475896754	1	22.9213433852642	0	22.8750773704859	0	22.8218012252855	0	21.7711067321415	-0.278191392307909	0.811388512645277	-0.266367089875782	-2.58607136768332	2.05333718793176	0.789829880666779	0.811388512645277	2	1	3	3
Q9NQW7			23.1028714877944	0	20.8046169983009	1	23.109932651171	0	20.4582383787263	0	22.2364300208126	0	20.7311933701305	1	21.740547151156	6.48781259643008	0.00148945274818681	2.15172847087345	1.34946136132034	2.95399558042656	0.000523344260103028	0.00148945274818681	0	2	3	3
Q9NR09			21.9403422763902	0	20.5926613580594	1	21.5335027425128	0	20.9432363866825	1	20.5037265701077	1	21.0324294691363	1	21.0909831338148	1.08005209139607	0.361915475680638	0.469748125044188	-0.582412910263727	1.5219091603521	0.319735713116409	0.361915475680638	1	3	3	3
Q9NR30			24.5602838490772	0	26.8009464933555	0	22.4700819015003	0	26.2799426445153	0	24.6854404842659	0	27.1895220638731	0	25.3310362394312	-4.60518531169172	0.00683344925359149	-2.85153498896684	-4.35165961174917	-1.35141036618451	0.00329705673527754	0.00683344925359149	0	0	3	3
Q9NR31			23.5683671727484	0	24.0859411458569	0	23.6790633882868	0	26.3446887157277	0	23.709146091528	0	25.1708520339903	0	24.4263430913563	-2.89123101201917	0.0417776940930145	-1.54830174767057	-2.84568580216646	-0.25091769317468	0.0263633395695653	0.0417776940930145	0	0	3	3
Q9NR33			21.2297136080321	1	19.4028329829507	1	21.1507131069685	1	20.6364082258917	1	19.9781216910767	1	20.8251200540871	1									3	3	3	3
Q9NR45			23.5814139216302	0	25.308171521249	0	24.2850330174796	0	24.8814769672775	0	24.1627705459802	0	24.8660850709103	0	24.5141585074211	-4.24795964692689	0.00967800939315956	-1.00883869144892	-1.58419528321653	-0.433482099681311	0.00490329099085802	0.00967800939315956	0	0	3	3
Q9NR46			23.3639935461289	0	20.397321009812	1	24.1327319097392	0	21.2851180354245	1	23.4612646017837	0	20.5599141710731	1	22.2000572123269	8.17753781465525	0.0005597036468759	2.90521228044742	2.04576909656556	3.76465546432927	0.000139925911718975	0.0005597036468759	0	3	3	3
Q9NR50			21.0315369864791	0	22.3326528708292	0	20.3829986579652	1	23.2888390450037	0	21.2218750047491	0	23.4702308838117	0	21.9546889081397	-5.29227096001202	0.00379667286994849	-2.15177071681709	-3.13680119156601	-1.16674024206816	0.00161633718195271	0.00379667286994849	1	0	3	3
Q9NR56			20.5802388389679	1	23.3813940286976	0	25.0109893504726	0	23.6813173481887	0	24.6117803870644	0	23.6578548590449	0	23.4872624687393	-0.150414183426648	0.899840974210392	-0.172519219808748	-2.9512370039726	2.60619856435511	0.885169653978701	0.899840974210392	1	0	3	3
Q9NRF9			23.8779251409578	0	22.6413885373011	0	23.8689129614744	0	22.7430190484962	0	23.4851748260101	0	22.9218336747785	0	23.2563756981697	4.366431624636	0.00845534411823744	0.975257222622147	0.434972945039898	1.5155415002044	0.00422256617498935	0.00845534411823744	0	0	3	3
Q9NRR5			19.8867221849776	1	24.7096719891902	0	20.7241796863487	1	24.5666263990494	0	20.6959681573178	1	24.697209392305	0	22.5467296348648	-14.0350006917874	8.33229053404793e-05	-4.22221258396687	-4.94992113053744	-3.49450403739629	5.46828199705637e-06	8.33229053404793e-05	3	0	3	3
Q9NRV9			19.7400657202302	1	23.2433768156556	0	21.0856976934535	1	23.4043162624237	0	20.6417523171418	1	23.1468588749754	0	21.8770112806467	-7.17402405845202	0.000962195835502413	-2.77567874074306	-3.71209141930203	-1.83926606218409	0.000300117599935116	0.000962195835502413	3	0	3	3
Q9NRW1			24.8092146734151	0	20.5562434775959	1	20.4850840725726	1	19.8689598837817	1	21.1432646543148	1	21.0433344005064	0									2	2	3	3
Q9NRX1			20.2099643293806	1	23.5440390268718	0	21.428141981338	1	23.9420798914577	0	20.3915887779801	1	24.2295669649073	0	22.2908968286559	-8.12576892423735	0.000586192457429207	-3.22866359817935	-4.19128181206983	-2.26604538428887	0.00015008792388284	0.000586192457429207	3	0	3	3
Q9NS69			20.5377377344637	1	25.0501774725784	0	21.0183853941155	1	25.1568820651625	0	20.3321912979424	1	24.9639339411185	0	22.8432179842302	-16.8395155875453	4.98163194446865e-05	-4.42755968411262	-5.06357071507333	-3.7915486531519	1.78188888935464e-06	4.98163194446865e-05	3	0	3	3
Q9NSD9			23.0946647077602	0	23.8617381774743	0	23.1411155121371	0	24.5225298106668	0	22.9506477312959	0	24.596108297173	0	23.6944673727512	-5.06854681875487	0.00447212185241174	-1.26464944470696	-1.8682039738838	-0.661094915530112	0.00198490915550883	0.00447212185241174	0	0	3	3
Q9NSE4			20.6504709979362	1	24.5075464195323	0	21.8297278451238	1	24.4976530598396	0	20.3765519371764	1	24.3566249804288	0	22.7030958733395	-8.50534550234041	0.000488951666416345	-3.50169122652142	-4.4991194051479	-2.50426304789494	0.000115171165435841	0.000488951666416345	3	0	3	3
Q9NTJ3			23.0978019643755	0	23.0393233834909	0	22.9338030153889	0	23.5400230072988	0	23.1480079131908	0	23.8761459432652	0	23.272517537835	-1.5546317858812	0.205862501611351	-0.425293147033251	-1.08703813378048	0.236451839713973	0.168692883264857	0.205862501611351	0	0	3	3
Q9NTJ5			21.6623132551961	1	19.956626284571	1	21.2137133737331	1	20.6066115434762	1	20.6415756746783	1	21.2347366535579	1									3	3	3	3
Q9NTK5			24.4229086162029	0	24.4524936304516	0	24.3028486233468	0	24.6293423888794	0	24.6695797384199	0	24.4080798732646	0	24.4808754784275	-0.205141402201983	0.861620821885918	-0.0315263048753351	-0.403275099886668	0.340222490135998	0.843930539310966	0.861620821885918	0	0	3	3
Q9NTZ6			22.1022307598551	0	22.7525235695186	0	20.9744757269366	1	20.3934755484879	1	21.4116353754511	1	22.5784685179461	0	21.7021349163659	-0.590465021116042	0.608647336779946	-0.412041924569945	-2.10265014833353	1.27856629919364	0.57556867717234	0.608647336779946	2	1	3	3
Q9NUJ1			21.4411422638934	1	22.0292467800316	0	19.4506089885043	1	21.3264667934809	0	20.0729595469826	1	21.1749329950178	0	20.9158928946518	-2.07335957078454	0.109117631347004	-1.18864525638337	-2.57755294235489	0.200262429588159	0.0815746543524099	0.109117631347004	3	0	3	3
Q9NUL3			21.3776820704034	1	21.0278577202109	1	20.452953777135	1	21.422089282064	1	19.8252343933025	1	21.6598023078111	1									3	3	3	3
Q9NUP9			21.1403216289436	1	23.0947935500149	0	20.9769166085675	1	23.0334875290352	0	21.0360643727021	1	22.9382436017801	0	22.0366378818406	-9.14825278273134	0.000348182610242424	-1.97107402353903	-2.49226224954728	-1.44988579753078	7.23277886010832e-05	0.000348182610242424	3	0	3	3
Q9NUQ8			20.5097047875417	1	23.6783112851019	0	23.2185384046552	0	24.2166748203854	0	23.0528161094309	0	24.183969089184	0	23.1433357493832	-2.38665085974468	0.0751780858357227	-1.7659652976812	-3.5585885253523	0.0266579299899044	0.0525701832112119	0.0751780858357227	1	0	3	3
Q9NUQ9			24.3632583808269	0	21.9725661743906	0	24.2479315686078	0	22.6295647353452	0	24.0263113517107	0	21.8223654354269	0	23.176999607718	7.23998056749397	0.000920518110299912	2.07100165199421	1.37905460076453	2.76294870322388	0.000281854205657184	0.000920518110299912	0	0	3	3
Q9NV31			23.1302984381898	0	23.5466316832549	0	23.2809338469184	0	23.3539361434918	0	22.6320748718537	0	23.47654845258	0	23.2367372393814	-1.78846309068923	0.15545344414484	-0.444603040788277	-1.04594604775615	0.156739966179601	0.121565344304086	0.15545344414484	0	0	3	3
Q9NVA2			27.5572043626891	0	26.1650540356516	0	27.799156204237	0	26.2932843002892	0	27.8586946533347	0	26.1913306608861	0	26.9774540361813	13.8694388237688	8.77320772918022e-05	1.52179540781128	1.25637934774852	1.78721146787404	5.88059213731283e-06	8.77320772918022e-05	0	0	3	3
Q9NVD7			24.6931198017687	0	19.8953686130119	1	20.600736142989	1	19.8469412876592	1	24.6116115619467	0	20.7774118771248	1	21.7375315474167	2.7721088877115	0.0478533331259226	3.12858190963618	0.394364841535912	5.86279897773644	0.0309486230542652	0.0478533331259226	1	3	3	3
Q9NVE7			21.3488574998468	1	22.8735387358069	0	19.5714441302175	1	23.130314151169	0	20.4807386835531	1	21.9381694733159	1	21.5571771123182	-3.9454681789307	0.0131059543372942	-2.18032734889147	-3.51913721097224	-0.841517486810706	0.00696451679759598	0.0131059543372942	3	1	3	3
Q9NVH0			20.7811110805871	1	23.5421505278167	0	20.0500960656642	1	23.8715473342649	0	20.2524250884114	1	24.0180975998708	0	22.0859046161025	-11.7789285281736	0.000148876331263655	-3.44938774242993	-4.1577673447549	-2.74100814010496	1.59125064212964e-05	0.000148876331263655	3	0	3	3
Q9NVH1			21.0273194658849	1	21.1197162562506	0	20.6570821086443	1	20.2611190299463	1	21.8201094868354	1	20.7766771965543	0	20.943670590686	1.06405067029656	0.368179089007506	0.448999526204446	-0.571736377816134	1.46973543022503	0.326380979868973	0.368179089007506	3	1	3	3
